suite,episode_index,decision_index,packet_count,max_tree_depth,mean_queue,slack_band,load_band,gap_bucket,hard_condition_count,oracle_action_gap,oracle_action_gap_ratio,predicted_next_hop,target_next_hop,predicted_continuation_gap,strictly_suboptimal
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,556,6,3,3.4950385093688965,loose,high_load,medium_gap,2,4.943817138671875,0.4205531021337036,20,20,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,557,6,3,3.4950385093688965,loose,high_load,large_gap,2,6.718445777893066,0.8705401628777844,23,23,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,558,6,3,3.4950385093688965,loose,high_load,medium_gap,2,5.75432825088501,1.518473350371493,29,29,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,563,6,3,3.4950385093688965,loose,high_load,medium_gap,2,4.962322235107422,0.5979806179871157,21,21,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,564,6,3,3.4950385093688965,loose,high_load,medium_gap,2,5.80391788482666,1.0575203885293551,25,25,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,565,6,3,3.4950385093688965,loose,high_load,medium_gap,2,6.284377813339233,2.751277100249434,32,32,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,570,6,3,3.4950385093688965,loose,high_load,large_gap,2,6.496094703674316,0.4105517353485238,34,34,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,571,6,3,3.4950385093688965,loose,high_load,medium_gap,2,5.41243839263916,0.5434334296195983,36,36,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,572,6,3,3.4950385093688965,loose,high_load,medium_gap,2,5.852505207061768,0.8290459258985068,39,39,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,21,573,6,3,3.4950385093688965,loose,high_load,large_gap,2,7.352144956588745,2.185054874851101,44,44,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,623,5,3,4.298847198486328,loose,high_load,medium_gap,2,5.693248748779297,0.3057211158316502,1,1,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,625,5,3,4.298847198486328,loose,high_load,large_gap,2,6.747977256774902,0.8381449285113222,20,20,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,626,5,3,4.298847198486328,loose,high_load,large_gap,2,8.5478835105896,2.1778874254663068,22,22,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,631,5,3,4.298847198486328,loose,high_load,medium_gap,2,6.305657386779785,0.4818499561981814,26,26,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,632,5,3,4.298847198486328,loose,high_load,medium_gap,2,4.922452449798584,0.6161821722488753,28,28,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,633,5,3,4.298847198486328,loose,high_load,large_gap,2,6.895069599151611,1.3071628229383971,30,30,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,634,5,3,4.298847198486328,loose,high_load,large_gap,2,7.244853734970093,2.716803066568165,34,34,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,638,5,3,4.298847198486328,loose,high_load,medium_gap,2,5.621406555175781,0.3622233398176812,26,26,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,639,5,3,4.298847198486328,loose,high_load,medium_gap,2,4.980290412902832,0.4997782097357839,28,28,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,640,5,3,4.298847198486328,loose,high_load,large_gap,2,6.878794193267822,1.0337100108423676,30,30,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,641,5,3,4.298847198486328,loose,high_load,large_gap,2,7.036656618118286,2.105508352120024,35,35,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,644,5,3,4.298847198486328,loose,high_load,large_gap,2,6.742525100708008,0.2804585778700627,42,42,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,647,5,3,4.298847198486328,loose,high_load,large_gap,2,6.821915626525879,0.8815572883077921,21,21,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,648,5,3,4.298847198486328,loose,high_load,large_gap,2,7.317931175231934,1.7430481667276956,24,24,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,651,5,3,4.298847198486328,loose,high_load,large_gap,2,7.261608123779297,0.2691890039019662,26,26,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,653,5,3,4.298847198486328,loose,high_load,medium_gap,2,5.997396469116211,0.4014281993734153,18,18,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,654,5,3,4.298847198486328,loose,high_load,large_gap,2,6.958231925964356,0.6374889441256666,20,20,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,24,655,5,3,4.298847198486328,loose,high_load,large_gap,2,8.47985029220581,1.5682507171468942,22,22,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,695,5,3,4.558197975158691,loose,high_load,medium_gap,2,6.380786895751953,0.4392249488940501,42,42,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,696,5,3,4.558197975158691,loose,high_load,medium_gap,2,5.537700653076172,0.5519594431908194,44,44,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,697,5,3,4.558197975158691,loose,high_load,large_gap,2,7.564275741577148,1.2082735865080458,46,46,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,698,5,3,4.558197975158691,loose,high_load,large_gap,2,7.204912185668945,2.449393803322856,51,51,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,702,5,3,4.558197975158691,loose,high_load,medium_gap,2,5.147310256958008,0.367147312887956,26,26,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,703,5,3,4.558197975158691,loose,high_load,medium_gap,2,6.266950607299805,0.5462462441993214,29,29,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,704,5,3,4.558197975158691,loose,high_load,large_gap,2,7.882211685180664,1.0807533513417529,33,33,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,705,5,3,4.558197975158691,loose,high_load,large_gap,2,8.605353832244873,2.3007082746525334,41,41,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,711,5,3,4.558197975158691,loose,high_load,large_gap,2,6.544471740722656,0.4712568959263303,29,29,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,712,5,3,4.558197975158691,loose,high_load,large_gap,2,8.153643608093262,0.9056787313803988,33,33,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,713,5,3,4.558197975158691,loose,high_load,large_gap,2,8.875412940979004,1.8555116394337527,41,41,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,719,5,3,4.558197975158691,loose,high_load,large_gap,2,6.789349555969238,0.654003961055288,28,28,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,720,5,3,4.558197975158691,loose,high_load,large_gap,2,8.286095142364502,1.207859538758275,30,30,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,721,5,3,4.558197975158691,loose,high_load,large_gap,2,8.742739915847778,2.760491059649288,35,35,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,724,5,3,4.558197975158691,loose,high_load,large_gap,2,8.90835952758789,0.3542609039681381,26,26,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,726,5,3,4.558197975158691,loose,high_load,medium_gap,2,6.101698875427246,0.4174187606396002,10,10,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,727,5,3,4.558197975158691,loose,high_load,medium_gap,2,4.613132476806641,0.4788107898474557,12,12,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,728,5,3,4.558197975158691,loose,high_load,medium_gap,2,5.849497318267822,0.9170254410152994,15,15,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,28,729,5,3,4.558197975158691,loose,high_load,medium_gap,2,5.471515417098999,1.8027433762972056,20,20,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,787,6,3,4.192871570587158,loose,high_load,large_gap,2,6.518766403198242,0.8802786737421163,36,36,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,788,6,3,4.192871570587158,loose,high_load,large_gap,2,8.241338968276978,2.364908381959318,38,38,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,793,6,3,4.192871570587158,loose,high_load,medium_gap,2,5.456574440002441,0.4009239781300931,2,2,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,794,6,3,4.192871570587158,loose,high_load,large_gap,2,7.106573104858398,0.7787307487884488,4,4,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,795,6,3,4.192871570587158,loose,high_load,large_gap,2,9.45585584640503,2.307450110023655,6,6,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,800,6,3,4.192871570587158,loose,high_load,large_gap,2,6.8177690505981445,0.7612470015502971,36,36,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,801,6,3,4.192871570587158,loose,high_load,large_gap,2,8.52226972579956,2.0515335971219635,38,38,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,805,6,3,4.192871570587158,loose,high_load,medium_gap,2,5.764124870300293,0.4555154571774066,10,10,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,806,6,3,4.192871570587158,loose,high_load,medium_gap,2,5.400576591491699,0.6135200926783517,12,12,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,807,6,3,4.192871570587158,loose,high_load,medium_gap,2,6.336341857910156,1.1249555546675896,15,15,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,808,6,3,4.192871570587158,loose,high_load,medium_gap,2,5.991638660430908,1.9213664060424969,20,20,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,813,6,3,4.192871570587158,loose,high_load,medium_gap,2,5.169504165649414,0.3462288227288254,34,34,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,814,6,3,4.192871570587158,loose,high_load,large_gap,2,7.042089462280273,0.6750507967961771,36,36,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,815,6,3,4.192871570587158,loose,high_load,large_gap,2,8.661824226379395,1.811376238784824,38,38,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,818,6,3,4.192871570587158,loose,high_load,large_gap,2,7.684528350830078,0.3356804853774786,10,10,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,820,6,3,4.192871570587158,loose,high_load,medium_gap,2,6.452913284301758,0.5191109219384564,26,26,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,821,6,3,4.192871570587158,loose,high_load,medium_gap,2,5.103452205657959,0.6965588374245133,28,28,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,32,822,6,3,4.192871570587158,loose,high_load,large_gap,2,7.6326189041137695,2.0062827778988,31,31,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,825,6,3,3.820046901702881,loose,high_load,large_gap,2,8.672042846679688,0.4925228655762368,10,10,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,828,6,3,3.820046901702881,loose,high_load,medium_gap,2,5.858715534210205,0.8483927920754177,29,29,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,829,6,3,3.820046901702881,loose,high_load,large_gap,2,8.385797262191772,2.5586973498658,32,32,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,832,6,3,3.820046901702881,loose,high_load,large_gap,2,7.68890380859375,0.3567576962826648,10,10,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,835,6,3,3.820046901702881,loose,high_load,medium_gap,2,4.923420906066895,0.595750934434383,36,36,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,836,6,3,3.820046901702881,loose,high_load,large_gap,2,6.764690399169922,1.2250555250441264,38,38,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,837,6,3,3.820046901702881,loose,high_load,medium_gap,2,6.031829357147217,2.104121876647268,43,43,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,840,6,3,3.820046901702881,loose,high_load,large_gap,2,7.7294769287109375,0.3899955278920666,34,34,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,843,6,3,3.820046901702881,loose,high_load,medium_gap,2,6.050815582275391,0.7391650506112895,29,29,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,844,6,3,3.820046901702881,loose,high_load,large_gap,2,8.518223285675049,2.201157800533852,33,33,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,849,6,3,3.820046901702881,loose,high_load,medium_gap,2,5.447347640991211,0.4745822449101677,36,36,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,850,6,3,3.820046901702881,loose,high_load,large_gap,2,9.09026288986206,1.3539305481860853,39,39,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,851,6,3,3.820046901702881,loose,high_load,medium_gap,2,5.97202205657959,1.7763299315550136,44,44,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,856,6,3,3.820046901702881,loose,high_load,medium_gap,2,5.532135963439941,0.5736937729189865,37,37,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,857,6,3,3.820046901702881,loose,high_load,medium_gap,2,5.764448642730713,0.9760673486611872,41,41,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,858,6,3,3.820046901702881,loose,high_load,medium_gap,2,5.964693784713745,2.001700158702282,49,49,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,863,6,3,3.820046901702881,loose,high_load,large_gap,2,7.415143966674805,0.7003187368408917,2,2,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,33,865,6,3,3.820046901702881,loose,high_load,large_gap,2,6.707953691482544,2.1907003145289483,8,8,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,34,870,6,3,4.8957695960998535,loose,high_load,medium_gap,2,5.478387832641602,0.5514048546613699,10,10,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,34,871,6,3,4.8957695960998535,loose,high_load,medium_gap,2,5.717859268188477,0.7636967722796214,13,13,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,34,872,6,3,4.8957695960998535,loose,high_load,large_gap,2,7.337829351425171,2.058705895927852,16,16,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,34,876,6,3,4.8957695960998535,loose,high_load,medium_gap,2,4.610086441040039,0.2738050828689226,26,26,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,34,877,6,3,4.8957695960998535,loose,high_load,large_gap,2,7.13897705078125,0.5747272223063347,28,28,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,34,878,6,3,4.8957695960998535,loose,high_load,large_gap,2,9.653396129608154,1.2288880462116278,31,31,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,34,879,6,3,4.8957695960998535,loose,high_load,large_gap,2,9.26242995262146,2.7843347584886686,37,37,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,34,883,6,3,4.8957695960998535,loose,high_load,medium_gap,2,5.165688514709473,0.5556513906269539,2,2,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,34,884,6,3,4.8957695960998535,loose,high_load,medium_gap,2,5.166314125061035,0.8181712460752942,4,4,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,34,885,6,3,4.8957695960998535,loose,high_load,large_gap,2,6.766056776046753,2.256731631197575,7,7,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,34,890,6,3,4.8957695960998535,loose,high_load,medium_gap,2,5.275115013122559,0.7651492767311779,4,4,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,34,891,6,3,4.8957695960998535,loose,high_load,large_gap,2,8.471465587615967,2.8080100422277448,6,6,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,34,897,6,3,4.8957695960998535,loose,high_load,medium_gap,2,5.392203330993652,0.6514481759656158,4,4,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,34,898,6,3,4.8957695960998535,loose,high_load,large_gap,2,8.58010220527649,2.2362944341446123,6,6,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,34,903,6,3,4.8957695960998535,loose,high_load,large_gap,2,7.132003784179688,0.6311702096055009,29,29,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,34,904,6,3,4.8957695960998535,loose,high_load,large_gap,2,8.252799034118652,1.192817172446884,32,32,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,34,905,6,3,4.8957695960998535,loose,high_load,large_gap,2,7.212338209152222,2.100650505223617,39,39,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,39,969,5,3,4.203425884246826,loose,high_load,medium_gap,2,4.658581733703613,0.5011605981617767,34,34,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,39,970,5,3,4.203425884246826,loose,high_load,medium_gap,2,5.051241397857666,0.8897645612648454,36,36,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,39,971,5,3,4.203425884246826,loose,high_load,medium_gap,2,5.949284076690674,1.956591654242484,39,39,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,39,976,5,3,4.203425884246826,loose,high_load,large_gap,2,6.737526893615723,0.8393164013749241,13,13,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,39,977,5,3,4.203425884246826,loose,high_load,large_gap,2,7.986993789672852,1.9498989424874371,16,16,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,39,982,5,3,4.203425884246826,loose,high_load,medium_gap,2,4.729132652282715,0.5882789437195501,21,21,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,39,983,5,3,4.203425884246826,loose,high_load,large_gap,2,7.28162956237793,1.3394401583889406,24,24,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,39,984,5,3,4.203425884246826,loose,high_load,medium_gap,2,6.145535469055176,2.231245801738167,31,31,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,39,987,5,3,4.203425884246826,loose,high_load,large_gap,2,6.523452758789063,0.2957327599512428,18,18,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,39,990,5,3,4.203425884246826,loose,high_load,large_gap,2,6.714694976806641,0.7966991753030167,4,4,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,39,991,5,3,4.203425884246826,loose,high_load,large_gap,2,7.977441787719727,1.9694946788034355,7,7,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,39,996,5,3,4.203425884246826,loose,high_load,large_gap,2,6.742160797119141,0.7116331206990478,12,12,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,39,997,5,3,4.203425884246826,loose,high_load,large_gap,2,7.662401676177978,1.7530280472993605,15,15,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,43,1029,5,3,3.983900547027588,loose,high_load,medium_gap,2,4.903341293334961,0.298852190192141,1,1,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,43,1030,5,3,3.983900547027588,loose,high_load,large_gap,2,6.899080276489258,0.5972745783243343,34,34,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,43,1031,5,3,3.983900547027588,loose,high_load,large_gap,2,6.553123474121094,0.8802356741088339,37,37,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,43,1032,5,3,3.983900547027588,loose,high_load,large_gap,2,8.071560621261597,2.091945726510488,41,41,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,43,1035,5,3,3.983900547027588,loose,high_load,medium_gap,2,4.586757659912109,0.2987105712882437,1,1,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,43,1036,5,3,3.983900547027588,loose,high_load,large_gap,2,6.985671043395996,0.5802869617289034,34,34,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,43,1037,5,3,3.983900547027588,loose,high_load,large_gap,2,6.748125553131104,0.9497907410630136,36,36,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,43,1038,5,3,3.983900547027588,loose,high_load,large_gap,2,8.149565696716309,2.7469143402134995,38,38,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,43,1043,5,3,3.983900547027588,loose,high_load,medium_gap,2,4.68333625793457,0.5646975408321401,5,5,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,43,1044,5,3,3.983900547027588,loose,high_load,large_gap,2,6.744447231292725,1.2628628632382364,9,9,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,43,1045,5,3,3.983900547027588,loose,high_load,large_gap,2,6.944939374923706,2.4658049003759084,17,17,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,43,1049,5,3,3.983900547027588,loose,high_load,large_gap,2,6.882905006408691,0.4975740225269091,34,34,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,43,1050,5,3,3.983900547027588,loose,high_load,large_gap,2,6.729754447937012,0.8244776663478969,37,37,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,43,1051,5,3,3.983900547027588,loose,high_load,large_gap,2,9.706438064575195,2.69071973622432,40,40,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,43,1056,5,3,3.983900547027588,loose,high_load,medium_gap,2,6.29222297668457,0.8193563024890751,29,29,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,43,1057,5,3,3.983900547027588,loose,high_load,medium_gap,2,6.195979833602905,1.6324537508594028,32,32,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,44,1059,5,3,4.039316654205322,loose,high_load,large_gap,2,7.569265365600586,0.4363145988255218,29,29,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,44,1060,5,3,4.039316654205322,loose,high_load,medium_gap,2,6.412740707397461,0.4492747057973025,26,26,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,44,1061,5,3,4.039316654205322,loose,high_load,medium_gap,2,4.982714653015137,0.4544340052603746,1,0,4.982714653015137,True
a1_multiheavy_ood_heavy_dynamic_round7_eval,44,1062,5,3,4.039316654205322,loose,high_load,medium_gap,2,5.325283050537109,0.6537500251714115,2,2,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,44,1063,5,3,4.039316654205322,loose,high_load,medium_gap,2,5.021321296691895,0.8889841335715782,5,5,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,44,1064,5,3,4.039316654205322,loose,high_load,large_gap,2,7.633556365966797,3.005412801184689,8,8,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,44,1068,5,3,4.039316654205322,loose,high_load,large_gap,2,7.263828277587891,0.5488878297088284,10,10,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,44,1069,5,3,4.039316654205322,loose,high_load,large_gap,2,6.664233207702637,0.8000537417923266,13,13,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,44,1070,5,3,4.039316654205322,loose,high_load,large_gap,2,8.226353406906128,2.0891985820940664,17,17,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,44,1075,5,3,4.039316654205322,loose,high_load,medium_gap,2,5.393821716308594,1.007784726796876,4,4,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,44,1076,5,3,4.039316654205322,loose,high_load,medium_gap,2,5.461690664291382,2.168201814350628,7,7,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,44,1081,5,3,4.039316654205322,loose,high_load,medium_gap,2,5.526866912841797,0.8197628923668497,4,4,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,44,1082,5,3,4.039316654205322,loose,high_load,medium_gap,2,5.593005895614624,1.809730194852459,7,7,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,44,1087,5,3,4.039316654205322,loose,high_load,medium_gap,2,6.201377868652344,0.366526029901452,10,10,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,44,1088,5,3,4.039316654205322,loose,high_load,large_gap,2,6.861586570739746,0.658527682683691,13,13,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,44,1089,5,3,4.039316654205322,loose,high_load,large_gap,2,11.749377727508543,2.6516458721395666,16,16,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1092,5,3,4.651898384094238,loose,high_load,large_gap,2,7.567531585693359,0.4020064830636244,1,1,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1093,5,3,4.651898384094238,loose,high_load,medium_gap,2,6.290399551391602,0.4527397018627367,34,34,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1094,5,3,4.651898384094238,loose,high_load,medium_gap,2,5.283985137939453,0.5563716039266722,36,36,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1095,5,3,4.651898384094238,loose,high_load,large_gap,2,7.082284450531006,1.014646028021821,38,38,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1096,5,3,4.651898384094238,loose,high_load,medium_gap,2,6.247856378555298,1.7654259474153131,42,42,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1100,5,3,4.651898384094238,loose,high_load,medium_gap,2,5.614604949951172,0.2939524388754539,1,1,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1101,5,3,4.651898384094238,loose,high_load,medium_gap,2,6.171944618225098,0.4378381121096423,18,18,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1102,5,3,4.651898384094238,loose,high_load,medium_gap,2,5.631549835205078,0.5781897498868365,20,20,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1103,5,3,4.651898384094238,loose,high_load,large_gap,2,7.041069984436035,1.0950515385323891,23,23,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1104,5,3,4.651898384094238,loose,high_load,large_gap,2,8.554940462112427,2.704921994760074,28,28,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1107,5,3,4.651898384094238,loose,high_load,medium_gap,2,6.1944580078125,0.2751445286508067,1,1,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1108,5,3,4.651898384094238,loose,high_load,medium_gap,2,5.479011535644531,0.3210223615322995,18,18,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1109,5,3,4.651898384094238,loose,high_load,medium_gap,2,5.684805870056152,0.4669228170473896,20,20,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1110,5,3,4.651898384094238,loose,high_load,large_gap,2,7.068017959594727,0.8758876492267655,23,23,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1111,5,3,4.651898384094238,loose,high_load,large_gap,2,8.709209442138672,2.1232692271475675,28,28,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1116,5,3,4.651898384094238,loose,high_load,medium_gap,2,6.235662460327148,0.4162389944617887,50,50,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1117,5,3,4.651898384094238,loose,high_load,large_gap,2,6.575225830078125,0.7295523986335093,52,52,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1118,5,3,4.651898384094238,loose,high_load,large_gap,2,7.493553161621094,1.7453929308738605,54,54,0.0,False
